"","0_R1","0_R2","0_R3","1_R1","1_R2","1_R3","4_R2","4_R3","7_R1","7_R2","7_R3","20_R1","20_R2","20_R3"
"gene-b1681",207.496958099141,191.366204119006,176.713364449221,188.359132170231,186.839668638082,176.235786398688,240.447481780259,246.161504258322,183.227766575087,205.916842114689,227.192366411107,237.671704721612,212.304515047174,188.281213686397
"gene-b0159",3522.95472298771,3766.88036668887,3785.91606747224,3211.10042990111,3445.50601962032,3267.02945542762,5367.49884425426,5788.12185688486,6011.28018802112,5295.38408173646,6376.20315297259,4140.24109625048,4146.37151357285,3566.88299261453
"gene-b0707",67.6677978004842,64.4110638254215,63.1918043758292,75.1997299399778,74.2795426200246,71.3592754743154,56.1355988592044,57.0258311023139,56.3777743307959,70.410275045668,69.1455028207718,57.0412091331869,54.6844963000298,41.8402697080883
"gene-b1996",7.6654927195861,7.23457600937705,11.7436096627647,11.5138342491832,10.6475794881947,12.6140133414194,12.162713086161,10.4547357020909,10.5708326870242,19.9274363336796,12.347411217995,4.75343409443224,16.0836753823617,10.4600674270221
"gene-b4819",43.3496829659352,38.9733610827732,36.3492680037956,44.7960113757284,33.7173350459497,36.0400381183411,44.9084790873635,37.066790216504,24.6652762697232,38.5263769117806,32.1032691667869,19.013736377729,41.8175559941404,94.1406068431986
"gene-b2604",380.367035292566,332.790496431344,389.216777394488,518.662252193675,586.123899445382,552.133383972985,561.355988592044,501.827313700362,479.211081811765,543.354764031664,464.26266179661,423.055634404469,514.677612235574,481.163101643015
"gene-b2821",1249.73964062769,1389.27196722005,1349.95589171019,1176.21013001812,1130.41802233,1282.66495663176,1424.90861770947,1377.17382112088,1606.76656842768,1438.76090329167,1419.95229006942,1811.05838997868,1408.92996349488,1548.08997919927
"gene-b1628",327.237240925779,353.560730780846,460.237654878827,257.801944985618,281.653828842482,391.755214346368,615.620400822608,557.902714284304,436.927751063668,459.65953143021,353.135960834656,513.370882198682,466.426586088489,523.003371351104
"gene-b1193",191.901645324811,241.541489345331,180.627901003476,152.19849648139,155.91098536285,172.631782586854,231.091548637058,180.581798490661,200.845821053461,191.303388803324,145.69945237234,209.151100155018,186.570634435396,167.361078832353
"gene-b4409",368.736632545607,354.494224459476,301.978534185378,266.077513352218,197.487248126277,209.392621467562,175.891543092174,181.532229009033,218.463875531834,221.858791181633,274.112529039488,171.123627399561,70.7681716823915,146.440943978309
"gene-b3211",995.721071540719,1156.83204124136,1077.05677192785,703.60321482118,742.034884808232,745.307988287294,255.41697480938,373.519193720156,461.593027333392,399.877222429171,518.591271155788,427.809068498901,476.076791317906,491.623169070037
"gene-b1324",8858.13765581964,9023.6166444701,9975.91679876475,8014.88796305251,7711.12917362897,7908.62596468877,12404.0961612555,15487.2652968701,21321.3695297279,15352.0969514668,21746.2606371327,9345.25142965378,7684.78009769242,8566.79522273108
"gene-b0459",332.7881149641,308.286287367325,350.630631359689,465.050961470915,509.309218851977,496.271324889557,703.566172368695,949.480087853526,711.769400926299,681.518322611843,792.703800195276,347.000688893553,340.973918106068,209.201348540441
"gene-b1477",179.742587907536,148.425494902058,180.627901003476,192.137109033245,181.008851299309,152.809761621766,104.786451203848,105.497787539281,137.420824931315,139.492054335757,143.229970128741,71.3015114164836,90.0685821412255,135.980876551287
"gene-b0090",1879.10302563923,1456.48351208136,1847.10203410057,1726.53542639705,1847.86206879645,1852.81835966392,1439.87811073859,1414.24061133738,1427.06241274827,1369.67912400158,1340.92885827425,1901.3736377729,1968.64186680107,2092.01348540441
"gene-b0710",1194.23090024448,1103.38952813983,1164.29501513696,1052.25650817926,822.652272361706,807.29685385084,524.867849333561,621.581559015221,718.816622717648,631.035483899854,805.051211413271,917.412780225422,772.016418353361,1004.16647299412
"gene-b1053",599.230068803507,483.783098949633,514.481947130645,755.415468942504,661.671011052096,516.814146617011,333.071219897946,287.030016548313,401.691642106921,413.162179984957,323.502173911468,518.124316293114,640.130280217996,397.482562226839
"gene-b2715",68.1964524708005,62.0773296288483,60.9549263448264,55.2304236640507,48.4211352915519,47.9332506973936,41.1661058300832,51.3232479920825,56.3777743307959,54.4683259787243,71.6149850643707,57.0412091331869,22.5171455353064,83.6805394161766
"gene-b2372",5.55087403832097,6.06770891109043,5.03297556975631,7.73585738616996,9.63352429884278,6.12680648011798,16.8406796577613,13.3060272572066,17.6180544783737,15.9419490669437,14.8168934615939,23.7671704721612,9.65020522941702,20.9201348540441
"gene-b2450",0.264327335158141,0,0,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b0338",129.256066892331,127.421887132899,112.403121057891,94.8092288956179,101.405518935187,94.0644994888702,160.922050063053,137.812425163925,126.849992244291,132.849575557864,148.168934615939,123.589286455238,138.319608288311,83.6805394161766
"gene-b2359",0,0,0,0,0.253513797337968,0,0,0,0,0,0,0,0,0
"gene-b2599",1787.11711300419,2370.14045003979,2457.21051705658,1842.39338352946,1932.02864951265,2194.83832140697,3552.44781447332,4546.85959989116,5662.44270934932,4490.31565385581,5951.45220707357,3084.97872728652,2927.22891958983,3022.95948640938
"gene-b0456",91.1929306295588,96.3832223184749,109.607023519137,176.665394260905,237.288914308338,168.667378393836,391.078005385791,296.534321732032,186.751377470762,245.771714782049,190.150132757122,109.328984171941,151.1865485942,41.8402697080883
"gene-b2959",791.396041463476,797.670348388735,753.268676940194,692.26928423214,608.433113611123,688.725128441498,927.172974491193,924.768894375857,831.57217137924,863.522241126116,842.093445067256,765.30288920359,746.282537741583,805.425191880699
"gene-b3242",175.777677880164,145.158267026856,160.495998724451,182.422311385496,160.727747512272,166.144575725552,127.24069074753,114.051662204628,140.94443582699,138.163558580179,130.882558910747,133.096154644103,193.00410458834,94.1406068431986
"gene-b1804",256.926169773714,306.18592659041,307.570729262885,223.080538577925,274.808956314357,327.60394649572,1306.08826679082,1155.72351034023,1138.12631930294,983.086859128194,706.271921669311,608.439564087327,517.894347312047,627.604045621324
"gene-b3643",842.146889813839,1322.52716919806,1017.77950410628,1021.31307863458,1247.54139670014,1357.98863629909,2073.27478453328,1775.40420831871,1349.54297304343,1485.25825473692,1313.76455359466,1682.71566942901,1794.93817267157,1757.29132773971
"gene-b4772",9.78011140085124,10.0350570452649,11.184390155014,16.5511367332009,16.9854244216438,15.4972163908867,15.9050863434413,13.3060272572066,24.6652762697232,17.2704448225223,14.8168934615939,33.2740386610257,12.8669403058894,31.3802022810662
"gene-b0323",35.419862911191,36.8730003058572,25.7240973565322,31.3032368649668,25.3513797337968,27.7508293511226,25.261019486642,18.0581798490661,17.6180544783737,35.8693854006233,32.1032691667869,23.7671704721612,38.6008209176681,52.3003371351104
"gene-b3748",265.648971833932,361.262053629538,319.31433892565,263.199054789922,243.626759241787,254.803069496671,171.213576520573,206.243422486702,207.89304284481,219.201799670476,202.497543975117,242.425138816044,238.038395658953,198.741281113419
"gene-b1254",243.974130350965,330.223388815114,303.09697320088,250.605798579878,260.865697460769,313.908732010751,280.677994296022,325.997667801561,257.223595384256,237.800740248577,227.192366411107,289.959479760366,273.422481500149,345.182225091728
"gene-b2506",39.6491002737212,50.8754054852967,50.8889752053138,70.1624274559601,63.6319631318299,79.2880838603504,125.36950411889,121.655106351603,73.9958288091697,107.60815620187,113.596183205554,28.5206045665934,45.0342910706128,52.3003371351104
"gene-b4469",1702.00371108327,1836.41543928349,2085.88876391011,1345.49947421314,1651.38887585952,2433.42337375039,5054.07508395704,5424.10696834842,3942.92059226004,3573.65358250654,3417.763425141,3156.28023870301,2853.24401283097,3012.49941898236
"gene-b4820",186.35077128649,194.166685154894,185.101657065482,176.305586940618,77.3217081880802,236.422650056318,159.050863434413,139.713286200669,66.9486070178202,131.521079802285,123.47411217995,213.904534249451,189.787369511868,104.600674270221
"gene-b2320",2191.53793579615,2289.62662025801,2065.75686163109,1692.35373096979,1832.14421336149,1828.67153412463,2354.88837214363,2602.27875930226,2156.44986815294,2085.73833625847,2271.92366411107,2319.67583808293,2197.03005723061,2322.1349687989
"gene-b0668",3158.18300046947,5530.71667245893,3979.96523666174,5446.58331084409,7375.4769059535,6208.61736664662,11330.9706297304,10950.860432681,11726.5770608056,12506.4590430173,9463.05595747133,13818.2329125145,12429.4643354891,11359.633225746
"gene-b0727",8956.46742449847,6687.31534028063,7968.87798544749,5200.83491108808,3623.72621914891,4213.80125679644,6610.90235898564,8546.27122120011,10098.6688270038,6506.97221082418,10105.1213408071,7096.87710298733,5191.81041342636,6558.46227674284
"gene-b2096",6.87251071411168,6.53445575040508,7.82907310850981,8.99518300717438,9.12649670416684,9.37040991076868,8.42033982888066,3.80172207348759,24.6652762697232,7.97097453347184,2.46948224359899,9.50686818886448,12.8669403058894,20.9201348540441
"gene-b3121",2.37894601642327,5.13421523246113,4.47375606200561,4.49759150358719,6.59135873078716,5.40600571775116,17.7762729720814,4.75215259185949,7.04722179134949,17.2704448225223,9.87792897439596,14.2603022832967,6.43347015294468,0
"gene-b2789",30.3976435431863,37.5731205648292,35.7900484960449,34.7214064076931,36.5059868166674,36.4004384995245,21.5186462293617,34.2154986613883,35.2361089567475,23.9129236004155,39.5117158975839,33.2740386610257,38.6008209176681,20.9201348540441
"gene-b0335",39.9134276088794,36.8730003058572,35.2308289882942,32.0228515055408,21.5486727737273,24.5072259204719,38.359325887123,40.8685122899916,28.188887165398,38.5263769117806,29.6337869231879,28.5206045665934,54.6844963000298,20.9201348540441
"gene-b0677",1318.46474776881,1108.75711679195,1135.21560073392,1076.90330961892,914.931294592726,878.295728943972,553.871242077484,486.620425406412,651.868015699828,642.991945700062,708.74140391291,860.371571092235,633.696810065051,742.664787318567
"gene-b1198",4206.50521170666,4127.90904689875,4530.23723228843,4742.62028870262,4288.43939576906,3585.62339239375,2325.8849793997,1950.28342369914,2706.1331678782,2793.82657398188,2810.27079321565,3897.81595743443,3930.8502634492,4361.8481170682
"gene-b3590",3695.03181817566,4358.9487323595,3914.53655425491,3704.5761696747,4200.47010809279,3823.48764397481,4263.49873335658,4270.28431904494,3336.85951820398,3737.05856044272,3859.80074674522,5067.16074466477,5761.17252196196,4508.28906104651
"gene-b3773",591.564576083921,642.477024316614,613.463800002519,538.991365789889,563.561171482303,593.939828190261,690.467865968214,963.736545629105,972.51660720623,629.706988144276,807.52069365687,651.220470937217,476.076791317906,638.064113048346
"gene-b4840",1320.31503911492,1612.61032983211,1632.3617431243,1393.89355879174,1283.03332832746,1541.43243032145,1616.70524714509,1419.94319444762,1402.39713647855,1493.22922927039,1452.05555923621,1644.68819667355,1598.71733300675,1924.65240657206
"gene-b4430",46.5216109878329,69.77865247754,65.428682406832,96.9680728173398,114.334722599424,84.6940895781016,46.7796657160037,52.2736785104544,56.3777743307959,87.6807198681903,51.8591271155788,23.7671704721612,32.1673507647234,31.3802022810662
"gene-b0294",6.3438560437954,5.83433549143311,5.03297556975631,7.55595372602648,8.36595531215294,8.28920876721845,16.8406796577613,5.70258311023139,3.52361089567475,6.6424787778932,14.8168934615939,9.50686818886448,9.65020522941702,0
"gene-b1742",52.336812361312,40.1402281810598,38.5861460347984,58.1088822263465,56.2800630090289,58.0244613705291,48.6508523446438,41.8189428083635,35.2361089567475,35.8693854006233,37.0422336539849,66.5480773220513,48.2510261470851,73.2204719891545
"gene-b4182",17.9742587907536,18.4365001529286,12.3028291705154,17.9903660143488,17.9994796109957,17.6596186779871,39.2949192014431,38.0172207348759,21.1416653740485,34.5408896450447,24.6948224359899,38.0274727554579,28.9506156882511,20.9201348540441
"gene-b2740",90.9286032944007,85.1812981749234,81.0868286238516,107.042677785375,108.757419057988,85.4148903404684,83.2678049744866,88.3900382085865,126.849992244291,96.9801901572408,76.5539495515687,99.822115983077,86.8518470647532,83.6805394161766
"gene-b2487",201.417429390504,184.598374948944,201.319022790252,259.421077926909,248.950548985884,171.910981824487,114.142384347049,114.051662204628,155.038879409689,172.704448225223,135.821523397945,128.34272054967,193.00410458834,146.440943978309
"gene-b2575",244.238457686123,286.349185919537,307.011509755135,309.614199106942,307.512236170955,340.938760599507,323.715286754745,299.385613287148,327.695813297751,297.583049249615,286.459940257483,308.973216138095,347.407388259013,303.34195538364
"gene-b3323",43.8783376362515,38.5066142434585,46.4152191433082,41.5577454931456,37.0130144113433,41.0856434549088,75.783058459926,60.8275531758015,59.9013852264707,82.3667368458757,91.3708430131627,66.5480773220513,67.5514366059191,31.3802022810662
"gene-b1896",271.728500542569,238.040888050471,277.932095352098,378.697204602041,376.975016641558,319.314737728502,241.383075094579,252.814517886925,246.652762697232,276.327117160357,227.192366411107,270.945743382638,215.521250123647,209.201348540441
"gene-b2348",30.9262982135026,30.5719179751095,19.0134632635238,36.8802503294149,14.9573140429401,28.4716301134895,59.8779721164847,51.3232479920825,31.7124980610727,18.598940578101,32.1032691667869,23.7671704721612,22.5171455353064,10.4600674270221
"gene-b0975",41.2350642846701,38.5066142434585,32.9939509572914,32.3826588258278,36.5059868166674,28.4716301134895,49.5864456589639,35.1659291797602,14.094443582699,51.811334467567,41.9811981411828,47.5343409443224,32.1673507647234,115.060741697243
"gene-b4210",76.3905998607029,60.443715691247,76.0538530540953,95.7087471963354,95.067674001738,88.6584937711191,73.9118718312858,87.4396076902146,95.1374941832181,71.7387708012466,71.6149850643707,33.2740386610257,96.5020522941702,73.2204719891545
"gene-b2843",66.3461611246935,56.7097409767298,58.1588288060729,62.6064737299337,59.3222285770845,60.9076644199964,40.2305125157632,53.2241090288263,52.8541634351212,66.424787778932,54.3286093591778,142.603022832967,38.6008209176681,94.1406068431986
"gene-b3238",2464.58807301451,2636.18614844914,2860.40778214483,2895.18960268914,2473.53412062655,2664.80041847014,4245.72246038449,4505.99108760117,5292.46356530347,5259.51469633584,6462.63503149856,3327.40386610257,3097.71587864286,3514.58265547942
"gene-b3731",17671.8683193327,13170.8956852004,15074.3210509279,10733.4121714808,9918.22029325332,10855.6198816255,18062.5645262633,24578.1332050973,21899.2417166185,18751.7175899925,25213.4137071457,14930.5364906117,13269.0321904484,14916.0561509335
"gene-b2160",699.145801493284,760.097227823905,840.506920149303,791.756008291489,816.567941225594,789.997635554037,726.956005226697,801.21292698751,859.761058544638,741.300631612881,795.173282438875,679.74107550381,688.381306365081,658.98424790239
"gene-b2925",25249.6043636463,35172.1748233947,27737.2875844348,30949.7261727849,37181.8546003704,31026.1480153175,88587.5885597105,65536.9363943342,80824.5867249873,77265.3131444537,88516.1215395622,39581.8457043372,43805.4982714003,39852.8568969541
"gene-b0097",1564.28916946588,1448.78218923267,1673.1847671901,1976.24170667621,2105.17857309449,2151.95067604615,1815.05102978094,1888.50544000496,1913.32071635139,1865.20804083241,1721.2291237885,1801.55152178982,2016.89289294816,1694.53092317758
"gene-b1963",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b1525",238.95191098296,254.377027426484,180.068681495726,233.15514354596,217.0078105213,210.834222992295,178.698323035134,165.37491019671,214.940264636159,232.486757226262,190.150132757122,242.425138816044,196.220839664813,251.04161824853
"gene-b0162",99.1227506843031,101.050690711621,109.607023519137,160.114257527704,136.136909170489,113.886520453958,98.2372980036077,69.3814278411486,155.038879409689,130.192584046707,111.126700961955,85.5618136997803,115.802462753004,146.440943978309
"gene-b4610",18.2385861259118,18.2031267332713,15.0989267092689,21.5884392172185,20.5346175843754,20.9032221086378,6.54915320024052,8.55387466534708,10.5708326870242,9.29947028905048,2.46948224359899,23.7671704721612,9.65020522941702,31.3802022810662
"gene-b0923",795.360951490848,807.472032014342,786.821847405236,608.793985925562,662.685066241448,692.689532634516,801.803470372303,858.238758089824,739.958288091697,648.305928722377,664.290723528129,698.754811881539,656.213955600357,899.565798723898
"gene-b0926",1287.27412222015,1323.22728945703,1252.65169736157,1357.37311578261,1313.96201160269,1414.57149614489,792.447537229102,852.536174979593,976.040218101905,985.743850639351,896.422054426434,1074.27610534169,1077.60625061823,993.706405567097
"gene-b1939",0,0.233373419657324,0,0.359807320286975,0.507027594675936,0,0,0,0,0,0,0,0,0
"gene-b2315",1381.37465353645,1353.33246059282,1535.05754877567,1144.72698949301,1224.47164114238,1503.22998991601,1749.55949777854,1802.96669335149,1603.24295753201,1525.11312740428,1543.42640224937,1792.04465360095,1611.58427331264,1704.9909906046
"gene-b1026",181.064224583327,166.62862163533,167.20663281746,177.385008901479,168.840189027087,158.215767339517,124.43391080457,158.721896568107,186.751377470762,192.631884558903,209.905990705914,171.123627399561,141.536343364783,94.1406068431986
"gene-b0401",2217.17768730649,2414.48139977468,2401.28856628151,1933.6045392222,1897.04374548001,2070.13978951751,1643.83745326037,1828.62831734753,1758.2818369417,1506.51418682618,1703.9427480833,2010.70262194484,1987.94227725991,2186.15409224761
"gene-b2458",22.467823488442,18.4365001529286,22.9279998177787,10.9741232687527,15.717855434954,13.6952144849696,22.4542395436818,14.2564577755785,31.7124980610727,26.5699151115728,24.6948224359899,28.5206045665934,22.5171455353064,10.4600674270221
"gene-b3662",520.724850261539,506.420320656394,647.016970467561,619.768109194315,641.136393467721,767.292411539482,1032.89501900936,1051.17615331932,789.288840631143,729.344169812674,745.783637566895,741.535718731429,897.469086335783,951.866135859008
"gene-b4144",1048.05788390203,1148.19722471404,907.054041571637,955.468339022062,1017.09735491993,893.072144572492,599.715314479167,488.521286443156,549.68329972526,742.62912736846,822.337587118464,779.563191486887,977.887463247591,962.32620328603
"gene-b0046",74.0116538442796,65.8113043433655,71.5800969920897,58.6485932067769,54.7589802250011,54.0600571775116,59.8779721164847,56.075400583942,66.9486070178202,61.1108047566175,39.5117158975839,57.0412091331869,80.4183769118085,52.3003371351104
"gene-b4288",121.061919502429,104.784665426139,107.929364995885,91.0312520326047,75.0400840120385,88.2980933899357,83.2678049744866,61.7779836941734,77.5194397048444,66.424787778932,86.4318785259647,109.328984171941,99.7187873706425,73.2204719891545
"gene-b3610",1785.53114899325,2247.38603130003,2011.51256937927,1693.97286391108,1846.34098601242,1839.84394594131,1726.16966492054,1709.82450255104,1733.61656067198,1772.21333794191,1928.66563225081,1735.00344446777,1682.35244499503,1872.35206943695
"gene-b3812",907.4357415979,977.134508105217,847.776773750062,850.404601498266,868.791783477216,756.840800485163,729.762785169657,694.764708929858,732.911066300347,676.204339589528,684.04658147692,1021.98833030293,942.503377406396,1035.54667527518
"gene-b4272",1.85029134610699,2.56710761623057,1.1184390155014,2.33874758186534,2.53513797337968,0.360400381183411,1.87118662864015,4.75215259185949,3.52361089567475,3.98548726673592,7.40844673079697,4.75343409443224,3.21673507647234,0
"gene-b1574",9.25145673053495,12.8355380811528,3.91453655425491,5.21720614416114,6.08433113611123,5.76640609893457,35.5525459441628,28.5129155511569,28.188887165398,53.1398302231456,46.9201626283808,142.603022832967,112.585727676532,94.1406068431986
"gene-b0438",9941.3510752977,10072.1634189905,10622.9337692323,9136.94709136744,8866.39154809809,8597.35109313027,11602.2926908832,12956.2688264457,12861.1797692128,10824.5834164548,11715.2237636336,10314.951984918,9289.93090085212,9434.98081917391
"gene-b4577",213.840814142936,218.204147379598,178.950242480224,188.898843150662,172.13586839248,166.504976106736,269.450874524181,267.070975662503,317.124980610727,326.809955872346,358.074925321854,323.233518421392,257.338806117787,271.961753102574
"gene-b3977",3059.85323179065,4288.23658620333,2755.2745146877,3320.66175892849,3156.50029065504,3991.43422160628,6321.80402486074,4965.0490279748,2424.24429622423,2670.27646871307,1807.66100231446,2034.469792417,2161.64597138941,1380.72890036691
"gene-b1003",578.348209326014,1026.37629965291,659.319799638076,956.90756830321,1128.89693954597,740.262382950726,717.600072083496,458.107509855255,884.426334814361,943.231986460835,847.032409554454,936.426516603151,852.43479526517,847.265461588788
"gene-b4439",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b0083",1170.44144008025,988.103058829111,1256.00701440807,981.914177063155,935.212398379763,1097.0587603223,854.196695974227,896.2559788247,754.052731674396,864.850736881695,879.135678721241,1041.00206668066,997.187873706425,1140.14734954541
"gene-b3788",1402.25651301394,1413.0760560251,1439.4310129503,1307.17999460258,1608.03801651473,1493.13877924287,1787.91882366566,2054.83078072004,1737.14017156765,1703.13155865182,1600.22449385215,1830.07212635641,1672.70223976562,1642.23058604247
"gene-b0106",91.1929306295588,104.784665426139,118.554535643149,140.864565892351,118.137429559493,118.571725409342,92.6237381176873,73.1831499146362,116.279159557267,104.951164690713,98.7792897439596,114.082418266374,115.802462753004,62.7604045621324
"gene-b4122",876.245116049239,1723.46270416934,1063.07628423408,1440.12879944862,2599.27696410618,1583.23887453872,3589.87154704612,2178.38674810839,2818.8887165398,3493.94383717182,2541.09722866336,1982.18201737824,3139.533434637,1924.65240657206
"gene-b2939",406.271114138064,534.65850443493,540.206044487177,416.836780552461,503.224887715866,593.219027427894,711.986512197576,805.014649060998,669.486070178202,621.736013610804,597.614702950956,461.083107159927,424.609030094349,502.083236497059
"gene-b3289",1579.3558275699,1961.27021880015,1882.89208259661,1662.12991606568,2008.08278871404,2061.12977998793,2982.67148605239,3406.34297784488,2389.00818726748,2363.3939491744,2066.95663789236,2086.75756745575,2177.72964677177,2280.29469909081
"gene-b3706",1002.06492758451,1116.6918130603,1075.93833291235,806.328204763111,917.212918768768,1087.32795003035,2347.40362562906,2230.66042661885,1666.66795365415,1616.77933453921,1405.13539660783,1259.66003502454,1389.62955303605,1234.2879563886
"gene-b2500",896.0696661861,751.929158135899,813.66438377727,547.087030496346,692.599694327328,990.01984711083,2484.0002495198,2479.67322243228,1486.96379797474,1789.48378276443,1244.61905077389,1079.02953943612,1151.5911573771,1589.93024890735
"gene-b3356",798.268552177587,874.916950295309,977.515699548225,928.662693660683,1063.49037983278,950.375805180654,502.41360978988,438.148468969445,588.443019577683,726.687178301516,669.229688015327,694.001377787107,984.320933400536,941.406068431986
"gene-b0561",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b3090",40.7064096143538,58.5767283339884,45.8559996355575,60.2677261480683,62.1108803478021,57.6640609893457,29.0033927439223,30.4137765879007,42.283330748097,43.8403599340951,24.6948224359899,61.7946432276191,57.9012313765021,41.8402697080883
"gene-b0821",151.195235710457,155.893444331093,157.699901185698,139.425336611203,149.319626632063,143.078951329814,260.09494138098,274.674419809479,218.463875531834,232.486757226262,212.375472949513,123.589286455238,160.836753823617,83.6805394161766
"gene-b1699",48.1075749987818,48.3082978690661,38.0269265270477,43.896493075011,38.2805833980332,35.6796377371577,32.7457660012026,29.4633460695288,38.7597198524222,25.2414193559942,44.4506803847818,33.2740386610257,25.7338806117787,20.9201348540441
"gene-b4304",280.979957273104,211.90306504885,229.839217685538,361.426453228266,359.989592219914,252.280266828388,162.793236691693,174.879215380429,207.89304284481,224.51578269279,212.375472949513,209.151100155018,276.639216576621,135.980876551287
"gene-b2188",2112.50406258387,2012.61237112477,2333.62300584367,2340.36671480663,2615.50184713581,2878.87824489309,2480.25787626252,2689.71836699247,2241.01652964914,2427.16174544218,2108.93783603354,2091.51100155018,2251.71455353064,2123.39368768548
"gene-b2833",101.237369365568,133.722969463647,131.416584321415,137.626300009768,134.362312589123,136.591744468513,117.884757604329,97.8943433923055,95.1374941832181,116.90762649092,96.3098075003606,61.7946432276191,86.8518470647532,62.7604045621324
"gene-b2944",111.017480766419,102.91767806888,103.45560893388,131.329671904746,121.940136519563,127.581734938927,102.915264575208,89.3404687269584,119.802770452941,77.0527538235612,86.4318785259647,147.356456927399,102.935522447115,104.600674270221
"gene-b0579",172.07709518795,162.19452666184,195.726827712745,184.940962627505,162.755857890975,157.494966577151,121.62713086161,163.474049159966,116.279159557267,146.13453311365,155.577381346736,142.603022832967,138.319608288311,177.821146259375
"gene-b2157",1026.64736975422,651.345214263592,817.019700823774,985.332346605881,1007.46383062108,1083.72394621852,489.315303389399,605.424240202899,567.301354203634,649.634424477955,891.483089939236,907.905912036557,987.537668477008,910.02586615092
"gene-b2261",2019.72516794336,2644.35421813714,2473.9871022891,2066.91315138853,2993.23740516939,2527.48787323926,4140.93600918065,4612.43930565882,3470.75673223962,3738.38705619829,4625.34024226091,3346.4176024803,3622.04369610785,4016.66589197647
"gene-b0211",4162.89120140557,5500.37812790348,4692.41088953613,4608.05235091529,6369.2806443191,6689.39147514529,6667.03795784484,6212.9642985971,4355.18306705399,4717.48842805975,4084.52363091273,4164.00826672264,4583.84748397308,4037.58602683052
"gene-b1511",0,0,0.559219507750701,0.179903660143488,0,0,0,0,0,0,0,0,0,0
"gene-b2268",218.334378840625,278.647863070845,225.365461623532,236.213505768399,288.498701370607,290.482707233829,404.176311786272,423.892011193867,334.743035089101,298.911545005194,325.971656155067,204.397666060586,257.338806117787,261.501685675552
"gene-b2847",0,0,0,0,0,0,0.935593314320074,0,0,0,0,0,0,0
"gene-b1370",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gene-b0695",499.842990784046,438.275282116455,411.585557704516,372.580480157163,363.538785382646,339.497159074773,263.837314638261,263.269253589016,369.979144045848,317.510485583295,283.990458013884,347.000688893553,421.392295017877,439.322831934927
"gene-b3417",18737.6361346903,26201.3005717671,29615.1466914616,20810.1759834378,22407.8310329056,28277.7347084128,37845.6851575613,50063.9275552397,43868.9556511506,36618.6570067697,60203.5076166998,28739.2625349373,28329.7858184919,48168.6105014366
"gene-b0215",754.390214541336,746.794942903438,709.090335827889,822.519534176025,843.186889946081,826.037673672378,607.200060993728,550.299270137329,493.305525394464,650.962920233534,543.286093591778,703.508245975971,614.396399606217,742.664787318567
"gene-b0863",2030.82691602,1903.86035756445,2347.60349353744,1539.61552350797,1453.90162773325,2056.44457503254,1412.74590462331,1908.46448089077,1768.85266962872,1434.77541602493,1889.15391635323,1720.74314218447,1544.03283670672,1809.59166487482
"gene-b2491",110.753153431261,91.7157539253285,96.1857553331206,109.741232687527,109.517960450002,99.8309055878048,85.1389916031267,81.7370245799832,95.1374941832181,94.3231986460835,86.4318785259647,80.8083796053481,77.2016418353361,62.7604045621324
"gene-b3424",702.053402180024,583.433549143311,638.6286778513,574.792194158443,584.095789066678,678.633917768363,649.301760138131,728.029777072874,595.490241369032,557.968217343029,590.206256220159,674.987641409378,585.445783917966,857.72552901581
